@relation 2024-02-28arrf-weka.filters.unsupervised.attribute.Remove-R3-4-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.NumericToNominal-R10-22-weka.filters.unsupervised.attribute.Discretize-F-B5-M-1.0-R3-5-precision6-weka.filters.unsupervised.attribute.Discretize-F-B5-M-1.0-R7-9-precision6

@attribute ﻿Type {'code file',commit,discussion,'hacker news',issue,'pull request'}
@attribute RepoLanguage {C,JAVASCRIPT,CSS,ASL,PYTHON,PHP,APL,HTML,MATLAB,ASSEMBLY,BASH,LUA,CPP,ANDROID,CSHARP,ARC,'DIGITAL COMMAND LANGUAGE',ASTRO,SQL,JAVA,GO,SOLIDITY,RUST,GLSL,SHADERLAB,R,NIX,NUNJUCKS,JULIA,CLOJURE,APPLESCRIPT,AUTOHOTKEY,RUBY,PASCAL,VERILOG,PERL,ZIG,OBJECTIVE-C,F#}
@attribute NumberOfPrompts {'\'(-inf-1.5]\'','\'(1.5-2.5]\'','\'(2.5-4.5]\'','\'(4.5-10.5]\'','\'(10.5-inf)\''}
@attribute TokensOfPrompts {'\'(-inf-33.5]\'','\'(33.5-160.5]\'','\'(160.5-508]\'','\'(508-1109.5]\'','\'(1109.5-inf)\''}
@attribute TokensOfAnswers {'\'(-inf-373.5]\'','\'(373.5-621]\'','\'(621-1290.5]\'','\'(1290.5-3431.5]\'','\'(3431.5-inf)\''}
@attribute CodeGPT {PYTHON,ANDROID,JAVASCRIPT,PHP,LUA,BASH,SQL,ARDUINO,YAML,R,SUDOLANG,VBA,RUST,CSHARP,HTML,CPP,JAVA,SOLIDITY,GO,VBNET,CSS,PERL,MATLAB,XML,PLAINTEXT,RUBY,RAKU,NGINX,JANET,C,SHADERLAB,ELIXIR,PRISMA,VERILOG,ELISP,CLOJURE,HAXE,HCL,REGEX}
@attribute LinesUsed {'\'(-inf-0.5]\'','\'(0.5-8.5]\'','\'(8.5-24.5]\'','\'(24.5-75.5]\'','\'(75.5-inf)\''}
@attribute LinesGivenGPT {'\'(-inf-0.5]\'','\'(0.5-18.5]\'','\'(18.5-48.5]\'','\'(48.5-165]\'','\'(165-inf)\''}
@attribute Similarity_Web_y_x string
@attribute String {0,1}
@attribute 'New-Feature ' {0,1}
@attribute ' Refactor' {0,1}
@attribute ' Security ' {0,1}
@attribute 'Bug-Fix ' {0,1}
@attribute Energy {0,1}
@attribute StringGPT {0,1}
@attribute NewFeature {0,1}
@attribute ' RefactorGPT' {0,1}
@attribute ' SecurityGPT ' {0,1}
@attribute 'Bug-Fix GPT' {0,1}
@attribute EnergyGPT {0,1}
@attribute CodeProvided {0,1}

@data
issue,JAVA,'\'(1.5-2.5]\'','\'(1109.5-inf)\'','\'(1290.5-3431.5]\'',XML,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,1,0,0,0,0,1,1,0,0,0,0,0
issue,GO,'\'(-inf-1.5]\'','\'(33.5-160.5]\'','\'(-inf-373.5]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,1,1,0,1,0,0,0,1,0,1,0,0
issue,JAVA,'\'(4.5-10.5]\'','\'(508-1109.5]\'','\'(1290.5-3431.5]\'',BASH,'\'(0.5-8.5]\'','\'(18.5-48.5]\'','0,05',0,1,0,0,0,0,1,1,0,0,0,0,1
issue,PYTHON,'\'(1.5-2.5]\'','\'(-inf-33.5]\'','\'(621-1290.5]\'',PYTHON,'\'(8.5-24.5]\'','\'(48.5-165]\'','0,02',1,0,0,0,0,0,1,1,0,0,0,0,1
issue,JAVASCRIPT,'\'(-inf-1.5]\'','\'(-inf-33.5]\'','\'(621-1290.5]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,0,1,0,0,0,1,1,0,0,0,0,0
issue,?,'\'(2.5-4.5]\'','\'(33.5-160.5]\'','\'(621-1290.5]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,1,0,0,0,0,0,1,1,0,0,0,0,0
issue,C,'\'(1.5-2.5]\'','\'(508-1109.5]\'','\'(621-1290.5]\'',C,'\'(-inf-0.5]\'','\'(18.5-48.5]\'','0,05',1,0,0,0,0,0,1,1,0,0,0,0,0
issue,HTML,'\'(-inf-1.5]\'','\'(508-1109.5]\'','\'(621-1290.5]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,1,0,0,0,0,0,1,1,0,0,0,0,0
issue,PHP,'\'(10.5-inf)\'','\'(508-1109.5]\'','\'(3431.5-inf)\'',?,'\'(24.5-75.5]\'','\'(165-inf)\'','0,15',1,0,0,0,0,0,0,0,0,0,0,0,1
issue,PYTHON,'\'(-inf-1.5]\'','\'(508-1109.5]\'','\'(373.5-621]\'',PYTHON,'\'(0.5-8.5]\'','\'(18.5-48.5]\'','0,02',0,0,1,0,1,0,0,0,1,0,1,0,1
issue,PHP,'\'(2.5-4.5]\'','\'(33.5-160.5]\'','\'(621-1290.5]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,1,0,0,0,0,0,0,0,0,0,0,0
issue,JAVASCRIPT,'\'(2.5-4.5]\'','\'(33.5-160.5]\'','\'(621-1290.5]\'',PYTHON,'\'(0.5-8.5]\'','\'(0.5-18.5]\'','0,01',1,0,0,0,0,0,0,0,0,0,0,0,1
issue,JAVASCRIPT,'\'(4.5-10.5]\'','\'(160.5-508]\'','\'(3431.5-inf)\'',JAVASCRIPT,'\'(24.5-75.5]\'','\'(165-inf)\'','0,13',0,1,0,0,0,0,1,1,0,0,0,0,1
issue,PYTHON,'\'(10.5-inf)\'','\'(1109.5-inf)\'','\'(3431.5-inf)\'',PYTHON,'\'(24.5-75.5]\'','\'(165-inf)\'','0,24',1,0,0,0,0,0,0,0,0,0,0,0,1
issue,PYTHON,'\'(10.5-inf)\'','\'(1109.5-inf)\'','\'(3431.5-inf)\'',PYTHON,'\'(24.5-75.5]\'','\'(165-inf)\'','0,24',1,0,0,0,0,0,0,0,0,0,0,0,1
issue,JAVA,'\'(-inf-1.5]\'','\'(-inf-33.5]\'','\'(-inf-373.5]\'',JAVA,'\'(0.5-8.5]\'','\'(18.5-48.5]\'','0,01',1,0,0,0,0,0,0,0,0,0,0,0,1
issue,JAVA,'\'(-inf-1.5]\'','\'(-inf-33.5]\'','\'(373.5-621]\'',JAVA,'\'(0.5-8.5]\'','\'(0.5-18.5]\'','0,01',1,0,0,0,0,0,1,1,0,0,0,0,1
issue,PYTHON,'\'(1.5-2.5]\'','\'(160.5-508]\'','\'(621-1290.5]\'',BASH,'\'(24.5-75.5]\'','\'(18.5-48.5]\'','0,27',0,0,1,0,0,0,1,1,0,0,0,0,1
issue,?,'\'(1.5-2.5]\'','\'(33.5-160.5]\'','\'(373.5-621]\'',?,'\'(8.5-24.5]\'','\'(18.5-48.5]\'','0,41',1,0,0,0,0,0,1,1,0,0,0,0,1
issue,JAVA,'\'(10.5-inf)\'','\'(1109.5-inf)\'','\'(3431.5-inf)\'',SQL,'\'(-inf-0.5]\'','\'(0.5-18.5]\'','0,03',0,0,0,0,0,0,0,0,0,0,0,0,0
issue,?,'\'(4.5-10.5]\'','\'(160.5-508]\'','\'(621-1290.5]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,1,0,0,0,0,0,0,0,0,0,0,0,0
issue,CSS,'\'(2.5-4.5]\'','\'(160.5-508]\'','\'(1290.5-3431.5]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,1,0,0,0,0,0,0,0,1,0,0,0,0
issue,JAVASCRIPT,'\'(2.5-4.5]\'','\'(160.5-508]\'','\'(1290.5-3431.5]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,1,0,0,0,0,0,1,1,0,0,0,0,0
issue,PYTHON,'\'(-inf-1.5]\'','\'(-inf-33.5]\'','\'(-inf-373.5]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,1,0,0,0,0,0,0,0,0,0,0,0,0
issue,HTML,'\'(10.5-inf)\'','\'(508-1109.5]\'','\'(3431.5-inf)\'',SQL,'\'(-inf-0.5]\'','\'(165-inf)\'','0,26',1,0,0,0,0,0,1,1,0,0,0,0,0
issue,BASH,'\'(-inf-1.5]\'','\'(1109.5-inf)\'','\'(373.5-621]\'',BASH,'\'(-inf-0.5]\'','\'(18.5-48.5]\'','0,03',1,0,0,0,0,0,0,0,1,0,0,0,0
issue,?,'\'(-inf-1.5]\'','\'(33.5-160.5]\'','\'(621-1290.5]\'',JAVA,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,1,0,0,0,0,0,0,0,0,0,0,0,0
issue,JAVASCRIPT,?,?,?,?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,0,1,0,0,0,0,0,0,0,0,0,0
issue,HTML,'\'(2.5-4.5]\'','\'(33.5-160.5]\'','\'(1290.5-3431.5]\'',PYTHON,'\'(24.5-75.5]\'','\'(48.5-165]\'','0,04',1,0,0,0,0,0,1,1,0,0,0,0,1
issue,JAVASCRIPT,'\'(2.5-4.5]\'','\'(33.5-160.5]\'','\'(621-1290.5]\'',CSHARP,'\'(-inf-0.5]\'','\'(0.5-18.5]\'','0,02',0,1,1,0,0,0,1,1,0,0,0,0,0
issue,PYTHON,'\'(4.5-10.5]\'','\'(160.5-508]\'','\'(3431.5-inf)\'',BASH,'\'(0.5-8.5]\'','\'(48.5-165]\'','0,07',1,0,0,0,0,0,0,0,0,0,0,0,1
issue,PYTHON,'\'(-inf-1.5]\'','\'(33.5-160.5]\'','\'(373.5-621]\'',HTML,'\'(0.5-8.5]\'','\'(18.5-48.5]\'','0,04',1,0,0,0,0,0,1,1,0,0,0,0,1
issue,PYTHON,'\'(2.5-4.5]\'','\'(33.5-160.5]\'','\'(1290.5-3431.5]\'',PYTHON,'\'(8.5-24.5]\'','\'(48.5-165]\'','0,06',0,1,0,0,1,0,1,1,0,0,1,0,1
issue,CLOJURE,'\'(1.5-2.5]\'','\'(33.5-160.5]\'','\'(621-1290.5]\'',JAVASCRIPT,'\'(-inf-0.5]\'','\'(0.5-18.5]\'','0,04',1,0,0,0,0,0,1,1,0,0,0,0,0
issue,BASH,'\'(2.5-4.5]\'','\'(160.5-508]\'','\'(621-1290.5]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,0,0,0,1,0,0,0,0,0,1,0,0
issue,JAVASCRIPT,'\'(2.5-4.5]\'','\'(33.5-160.5]\'','\'(1290.5-3431.5]\'',?,'\'(0.5-8.5]\'','\'(18.5-48.5]\'','0,02',0,1,0,0,0,0,1,1,0,0,0,0,1
issue,?,'\'(4.5-10.5]\'','\'(160.5-508]\'','\'(1290.5-3431.5]\'',?,'\'(0.5-8.5]\'','\'(18.5-48.5]\'','0,02',1,0,0,0,0,0,1,1,0,0,0,0,1
issue,RUBY,'\'(-inf-1.5]\'','\'(160.5-508]\'','\'(373.5-621]\'',?,'\'(-inf-0.5]\'','\'(0.5-18.5]\'',0,1,0,0,0,0,0,1,1,0,0,0,0,0
issue,CSS,'\'(2.5-4.5]\'','\'(160.5-508]\'','\'(1290.5-3431.5]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,0,1,0,0,0,0,0,1,0,0,0,0
issue,JAVASCRIPT,'\'(4.5-10.5]\'','\'(160.5-508]\'','\'(1290.5-3431.5]\'',BASH,'\'(24.5-75.5]\'','\'(48.5-165]\'','0,04',0,1,0,0,1,0,0,0,0,0,1,0,1
issue,?,'\'(-inf-1.5]\'','\'(-inf-33.5]\'','\'(373.5-621]\'',JAVA,'\'(0.5-8.5]\'','\'(18.5-48.5]\'','0,01',0,1,0,0,0,0,0,0,0,0,0,0,1
issue,JAVA,'\'(-inf-1.5]\'','\'(-inf-33.5]\'','\'(-inf-373.5]\'',JAVA,'\'(-inf-0.5]\'','\'(0.5-18.5]\'','0,01',1,0,0,0,0,0,1,1,0,0,0,0,0
issue,JAVASCRIPT,'\'(1.5-2.5]\'','\'(-inf-33.5]\'','\'(621-1290.5]\'',BASH,'\'(0.5-8.5]\'','\'(18.5-48.5]\'','0,02',0,1,0,0,0,0,0,0,0,0,0,0,1
issue,JAVASCRIPT,'\'(2.5-4.5]\'','\'(160.5-508]\'','\'(621-1290.5]\'',JAVASCRIPT,'\'(0.5-8.5]\'','\'(0.5-18.5]\'','0,01',0,0,0,0,0,0,0,0,1,0,0,0,1
issue,JAVASCRIPT,'\'(2.5-4.5]\'','\'(160.5-508]\'','\'(621-1290.5]\'',JAVASCRIPT,'\'(0.5-8.5]\'','\'(0.5-18.5]\'','0,01',0,0,0,0,0,0,1,1,0,0,0,0,1
issue,?,'\'(-inf-1.5]\'','\'(-inf-33.5]\'','\'(-inf-373.5]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,0,1,0,0,0,0,0,1,0,0,0,0
issue,PYTHON,'\'(-inf-1.5]\'','\'(-inf-33.5]\'','\'(-inf-373.5]\'',PYTHON,'\'(0.5-8.5]\'','\'(0.5-18.5]\'','0,03',1,0,0,0,0,0,1,1,0,0,0,0,1
issue,JAVASCRIPT,'\'(2.5-4.5]\'','\'(33.5-160.5]\'','\'(1290.5-3431.5]\'',BASH,'\'(8.5-24.5]\'','\'(48.5-165]\'','0,06',0,1,0,0,0,0,0,0,0,0,0,0,1
issue,PERL,'\'(4.5-10.5]\'','\'(160.5-508]\'','\'(1290.5-3431.5]\'',BASH,'\'(-inf-0.5]\'','\'(18.5-48.5]\'','0,07',0,1,0,0,0,0,1,1,0,0,0,0,0
issue,?,'\'(4.5-10.5]\'','\'(33.5-160.5]\'','\'(3431.5-inf)\'',?,'\'(-inf-0.5]\'','\'(165-inf)\'','0,05',0,1,0,0,0,0,1,1,0,0,0,0,0
issue,PYTHON,'\'(1.5-2.5]\'','\'(33.5-160.5]\'','\'(621-1290.5]\'',BASH,'\'(8.5-24.5]\'','\'(18.5-48.5]\'','0,07',1,0,0,0,0,0,1,1,0,0,0,0,1
issue,PYTHON,'\'(2.5-4.5]\'','\'(160.5-508]\'','\'(621-1290.5]\'',PYTHON,'\'(0.5-8.5]\'','\'(48.5-165]\'','0,03',0,1,0,0,0,0,0,0,0,0,0,0,1
issue,?,'\'(2.5-4.5]\'','\'(33.5-160.5]\'','\'(-inf-373.5]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,1,0,0,0,0,0,1,1,0,0,0,0,0
issue,PYTHON,?,?,?,?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,0,1,0,0,0,0,0,0,0,0,0,0
issue,PYTHON,'\'(1.5-2.5]\'','\'(33.5-160.5]\'','\'(621-1290.5]\'',BASH,'\'(8.5-24.5]\'','\'(48.5-165]\'','0,04',0,0,0,0,1,0,1,1,0,0,1,0,1
issue,JAVASCRIPT,'\'(1.5-2.5]\'','\'(33.5-160.5]\'','\'(621-1290.5]\'',JAVASCRIPT,'\'(0.5-8.5]\'','\'(48.5-165]\'','0,05',1,0,0,0,0,0,1,1,0,0,0,0,1
issue,PYTHON,'\'(4.5-10.5]\'','\'(1109.5-inf)\'','\'(3431.5-inf)\'',PYTHON,'\'(-inf-0.5]\'','\'(0.5-18.5]\'','0,02',0,0,0,0,0,0,1,1,0,0,0,0,0
issue,?,'\'(2.5-4.5]\'','\'(33.5-160.5]\'','\'(621-1290.5]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,1,0,0,0,0,1,1,0,0,0,0,0
issue,?,?,?,?,?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,1,0,0,0,0,0,0,0,0,0,0,0
issue,JAVA,'\'(-inf-1.5]\'','\'(-inf-33.5]\'','\'(-inf-373.5]\'',JAVA,'\'(0.5-8.5]\'','\'(18.5-48.5]\'','0,04',1,1,0,0,0,0,1,1,0,0,0,0,1
issue,JAVASCRIPT,'\'(-inf-1.5]\'','\'(33.5-160.5]\'','\'(-inf-373.5]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,0,1,1,0,0,0,1,1,1,0,0,0
issue,PYTHON,'\'(1.5-2.5]\'','\'(160.5-508]\'','\'(621-1290.5]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,0,0,1,1,0,0,1,1,1,1,0,0
issue,JAVASCRIPT,'\'(1.5-2.5]\'','\'(33.5-160.5]\'','\'(621-1290.5]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,0,0,0,1,0,0,0,0,0,1,0,0
issue,PHP,'\'(2.5-4.5]\'','\'(160.5-508]\'','\'(621-1290.5]\'',CSS,'\'(-inf-0.5]\'','\'(0.5-18.5]\'','0,03',0,1,0,0,1,0,0,0,0,0,1,0,0
issue,ASTRO,?,?,?,?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,1,0,0,0,0,0,0,0,0,0,0,0,0
issue,GO,'\'(1.5-2.5]\'','\'(33.5-160.5]\'','\'(621-1290.5]\'',BASH,'\'(8.5-24.5]\'','\'(48.5-165]\'','0,06',0,0,0,0,1,0,1,1,0,0,1,0,1
issue,JAVASCRIPT,'\'(2.5-4.5]\'','\'(33.5-160.5]\'','\'(621-1290.5]\'',?,'\'(-inf-0.5]\'','\'(0.5-18.5]\'','0,02',1,0,0,0,0,0,1,1,0,0,0,0,0
issue,PYTHON,'\'(1.5-2.5]\'','\'(33.5-160.5]\'','\'(621-1290.5]\'',PYTHON,'\'(0.5-8.5]\'','\'(18.5-48.5]\'','0,05',0,1,0,0,0,0,0,0,0,0,0,0,1
issue,CPP,'\'(2.5-4.5]\'','\'(-inf-33.5]\'','\'(1290.5-3431.5]\'',?,'\'(8.5-24.5]\'','\'(48.5-165]\'','0,04',0,1,0,0,0,0,1,1,0,0,0,0,1
issue,JAVA,'\'(2.5-4.5]\'','\'(160.5-508]\'','\'(621-1290.5]\'',JAVA,'\'(0.5-8.5]\'','\'(18.5-48.5]\'','0,05',0,1,0,0,0,0,0,0,0,0,0,0,1
issue,ANDROID,'\'(10.5-inf)\'','\'(1109.5-inf)\'','\'(3431.5-inf)\'',ANDROID,'\'(75.5-inf)\'','\'(165-inf)\'','0,22',0,1,0,0,0,0,1,1,0,0,0,0,1
issue,PYTHON,'\'(-inf-1.5]\'','\'(-inf-33.5]\'','\'(373.5-621]\'',PYTHON,'\'(8.5-24.5]\'','\'(48.5-165]\'','0,02',0,1,0,0,0,0,0,0,0,0,0,0,1
issue,JAVASCRIPT,'\'(1.5-2.5]\'','\'(-inf-33.5]\'','\'(621-1290.5]\'',JAVASCRIPT,'\'(8.5-24.5]\'','\'(48.5-165]\'','0,03',0,1,0,0,0,0,0,0,0,0,0,0,1
issue,PYTHON,'\'(-inf-1.5]\'','\'(508-1109.5]\'','\'(-inf-373.5]\'',PYTHON,'\'(-inf-0.5]\'','\'(0.5-18.5]\'','0,01',1,0,0,0,0,0,1,1,0,0,0,0,0
issue,HTML,?,?,?,?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,0,0,0,1,0,0,0,0,0,1,0,0
issue,PYTHON,'\'(-inf-1.5]\'','\'(33.5-160.5]\'','\'(373.5-621]\'',YAML,'\'(0.5-8.5]\'','\'(18.5-48.5]\'','0,01',0,1,0,0,0,0,0,0,1,0,0,0,1
issue,PYTHON,'\'(-inf-1.5]\'','\'(-inf-33.5]\'','\'(373.5-621]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,1,0,0,1,0,1,1,0,0,1,0,0
issue,JAVASCRIPT,?,?,?,?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,0,1,0,0,0,0,0,0,0,0,0,0
issue,JAVA,'\'(1.5-2.5]\'','\'(33.5-160.5]\'','\'(621-1290.5]\'',YAML,'\'(-inf-0.5]\'','\'(0.5-18.5]\'','0,01',0,0,0,0,1,0,1,1,0,0,1,0,0
issue,CPP,'\'(-inf-1.5]\'','\'(33.5-160.5]\'','\'(-inf-373.5]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,0,0,0,1,1,0,0,0,0,1,0,0
issue,CSHARP,'\'(1.5-2.5]\'','\'(1109.5-inf)\'','\'(621-1290.5]\'',?,'\'(-inf-0.5]\'','\'(0.5-18.5]\'','0,01',0,1,0,0,0,0,0,0,1,0,0,0,0
issue,PYTHON,'\'(-inf-1.5]\'','\'(1109.5-inf)\'','\'(1290.5-3431.5]\'',HAXE,'\'(0.5-8.5]\'','\'(48.5-165]\'','0,01',1,0,0,0,0,0,0,0,0,0,0,0,1
issue,JAVASCRIPT,'\'(4.5-10.5]\'','\'(33.5-160.5]\'','\'(1290.5-3431.5]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,0,1,0,0,0,0,0,0,0,0,1,0
issue,PYTHON,'\'(-inf-1.5]\'','\'(33.5-160.5]\'','\'(-inf-373.5]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,1,0,0,1,0,1,1,0,0,1,0,0
issue,JAVASCRIPT,'\'(1.5-2.5]\'','\'(160.5-508]\'','\'(373.5-621]\'',JAVASCRIPT,'\'(0.5-8.5]\'','\'(18.5-48.5]\'','0,02',0,1,0,0,1,0,0,0,0,0,1,0,1
issue,JAVASCRIPT,'\'(2.5-4.5]\'','\'(-inf-33.5]\'','\'(621-1290.5]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,1,0,0,1,0,0,0,1,0,1,0,0,0
issue,PYTHON,'\'(1.5-2.5]\'','\'(160.5-508]\'','\'(621-1290.5]\'',PYTHON,'\'(-inf-0.5]\'','\'(0.5-18.5]\'','0,01',0,0,1,0,1,0,1,1,0,0,1,0,0
issue,RUST,'\'(4.5-10.5]\'','\'(508-1109.5]\'','\'(1290.5-3431.5]\'',RUST,'\'(24.5-75.5]\'','\'(165-inf)\'','0,06',1,0,0,0,0,0,0,0,0,0,0,0,1
issue,JAVASCRIPT,'\'(-inf-1.5]\'','\'(160.5-508]\'','\'(621-1290.5]\'',JAVASCRIPT,'\'(24.5-75.5]\'','\'(48.5-165]\'','0,01',0,0,0,0,1,0,1,1,0,0,1,0,1
issue,CSHARP,'\'(-inf-1.5]\'','\'(-inf-33.5]\'','\'(-inf-373.5]\'',CSHARP,'\'(-inf-0.5]\'','\'(0.5-18.5]\'','0,01',0,0,1,0,0,0,1,1,0,0,0,0,0
issue,CSHARP,'\'(2.5-4.5]\'','\'(160.5-508]\'','\'(-inf-373.5]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,1,0,0,0,0,1,1,0,0,0,0,0
issue,CSHARP,'\'(-inf-1.5]\'','\'(160.5-508]\'','\'(-inf-373.5]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,1,0,0,0,0,1,1,0,0,0,0,0
issue,PYTHON,'\'(2.5-4.5]\'','\'(33.5-160.5]\'','\'(1290.5-3431.5]\'',HTML,'\'(0.5-8.5]\'','\'(48.5-165]\'','0,02',0,1,0,0,0,0,1,1,0,0,0,0,1
issue,ZIG,'\'(2.5-4.5]\'','\'(33.5-160.5]\'','\'(-inf-373.5]\'',?,'\'(0.5-8.5]\'','\'(0.5-18.5]\'',0,1,1,0,0,0,0,0,0,0,0,0,0,1
issue,ZIG,'\'(10.5-inf)\'','\'(160.5-508]\'','\'(621-1290.5]\'',?,'\'(0.5-8.5]\'','\'(0.5-18.5]\'','0,01',1,1,0,0,0,0,0,0,0,0,0,0,1
issue,PYTHON,'\'(-inf-1.5]\'','\'(33.5-160.5]\'','\'(373.5-621]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,1,0,0,1,0,0,0,1,0,1,0,0,0
issue,PYTHON,'\'(1.5-2.5]\'','\'(33.5-160.5]\'','\'(373.5-621]\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,0,0,0,0,0,1,1,0,0,0,0,0
issue,PYTHON,?,?,?,?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,0,1,0,1,0,0,0,0,0,1,0,0
issue,JAVASCRIPT,'\'(4.5-10.5]\'','\'(1109.5-inf)\'','\'(1290.5-3431.5]\'',?,'\'(0.5-8.5]\'','\'(18.5-48.5]\'','0,04',0,1,0,0,1,0,1,1,0,0,1,0,1
issue,CPP,'\'(-inf-1.5]\'','\'(-inf-33.5]\'','\'(621-1290.5]\'',CPP,'\'(0.5-8.5]\'','\'(18.5-48.5]\'','0,03',1,0,0,0,0,0,1,1,0,0,0,0,1
issue,JAVASCRIPT,'\'(2.5-4.5]\'','\'(1109.5-inf)\'','\'(1290.5-3431.5]\'',?,'\'(8.5-24.5]\'','\'(48.5-165]\'','0,13',0,1,0,0,1,0,1,1,0,0,1,0,1
issue,RUBY,'\'(-inf-1.5]\'','\'(-inf-33.5]\'','\'(621-1290.5]\'',BASH,'\'(0.5-8.5]\'','\'(18.5-48.5]\'','0,04',1,0,0,0,0,0,0,0,0,0,0,0,1
issue,CPP,'\'(-inf-1.5]\'','\'(-inf-33.5]\'','\'(373.5-621]\'',?,'\'(-inf-0.5]\'','\'(0.5-18.5]\'',0,1,0,0,0,0,0,0,0,0,0,0,0,0
issue,?,'\'(2.5-4.5]\'','\'(508-1109.5]\'','\'(1290.5-3431.5]\'',?,'\'(0.5-8.5]\'','\'(0.5-18.5]\'','0,01',1,0,0,0,0,0,1,1,0,0,0,0,1
issue,JAVASCRIPT,'\'(1.5-2.5]\'','\'(-inf-33.5]\'','\'(621-1290.5]\'',BASH,'\'(0.5-8.5]\'','\'(48.5-165]\'','0,05',0,1,0,0,0,0,1,1,0,0,0,0,1
issue,CPP,'\'(-inf-1.5]\'','\'(160.5-508]\'','\'(373.5-621]\'',PYTHON,'\'(8.5-24.5]\'','\'(18.5-48.5]\'','0,2',1,0,0,0,0,0,1,1,0,0,0,0,1
issue,JAVASCRIPT,'\'(10.5-inf)\'','\'(1109.5-inf)\'','\'(3431.5-inf)\'',BASH,'\'(75.5-inf)\'','\'(165-inf)\'','1,26',0,1,1,1,0,0,0,1,0,1,0,0,1
issue,PYTHON,'\'(10.5-inf)\'','\'(1109.5-inf)\'','\'(3431.5-inf)\'',?,'\'(-inf-0.5]\'','\'(-inf-0.5]\'',0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue,JAVA,'\'(1.5-2.5]\'','\'(-inf-33.5]\'','\'(373.5-621]\'',?,'\'(24.5-75.5]\'','\'(18.5-48.5]\'','0,28',1,0,0,1,0,0,0,1,0,1,0,0,1
issue,JAVA,'\'(1.5-2.5]\'','\'(-inf-33.5]\'','\'(-inf-373.5]\'',JAVA,'\'(0.5-8.5]\'','\'(0.5-18.5]\'','0,04',1,0,0,0,0,0,1,1,0,0,0,0,1
issue,JAVASCRIPT,'\'(-inf-1.5]\'','\'(-inf-33.5]\'','\'(373.5-621]\'',JAVASCRIPT,'\'(0.5-8.5]\'','\'(18.5-48.5]\'','0,01',0,0,1,0,0,0,1,1,0,0,0,0,1
issue,JAVASCRIPT,'\'(-inf-1.5]\'','\'(-inf-33.5]\'','\'(621-1290.5]\'',HTML,'\'(-inf-0.5]\'','\'(18.5-48.5]\'','0,04',0,1,1,0,0,0,0,0,0,0,0,0,0
issue,JAVA,'\'(2.5-4.5]\'','\'(33.5-160.5]\'','\'(621-1290.5]\'',ARDUINO,'\'(-inf-0.5]\'','\'(18.5-48.5]\'','0,03',0,1,0,0,0,0,0,0,0,0,0,0,0
issue,JAVASCRIPT,'\'(-inf-1.5]\'','\'(-inf-33.5]\'','\'(373.5-621]\'',YAML,'\'(0.5-8.5]\'','\'(18.5-48.5]\'','0,01',0,1,1,0,0,0,0,0,0,0,0,0,1
