Type;RepoLanguage;Title-Programmer;Title-GPT;NumberOfPrompts;TokensOfPrompts;TokensOfAnswers;CodeGPT;LinesUsed;LinesGivenGPT;Usage_Ratio_y_x;Similarity_Web_y_x;String;New-Feature ;Refactor;Security ;Bug-Fix ;Energy;StringGPT;NewFeatureGPT; RefactorGPT; SecurityGPT ;Bug-Fix GPT;EnergyGPT;CodeUSED
issue;C;Refactor ;String;1;25;345;C;0;6;0;0.01;0;0;1;0;0;0;1;1;0;0;0;0;0
issue;C;New-Feature ;String;3;280;247;NOREFERENCE;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
issue;C;New-Feature ;String;1;182;63;NOREFERENCE;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
issue;PYTHON;New-Feature ;String;3;49;1538;HTML;8;127;0;0.02;0;1;0;0;0;0;1;1;0;0;0;0;1
issue;ZIG; LLM-ChatGPT String; Bug-Fix ;3;83;151;NOREFERENCE;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1
issue;ZIG; LLM-ChatGPT String; Bug-Fix ;11;222;1002;NOREFERENCE;1;2;1;0.01;1;1;0;0;0;0;0;0;0;0;0;0;1
issue;PYTHON;String; Security  ;1;35;465;NOREFERENCE;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0
issue;PYTHON;Security ;String;2;45;482;NOREFERENCE;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
issue;PYTHON;Refactor  Bug-Fix ;;;;;NOREFERENCE;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
issue;JAVASCRIPT; New-Feature  Bug-Fix ;String;6;1233;2345;NOREFERENCE;3;22;1;0.04;0;1;0;0;1;0;1;1;0;0;1;0;1
issue;C;String;String;1;17;639;C;2;37;0;0.03;1;0;0;0;0;0;1;1;0;0;0;0;1
issue;JAVASCRIPT; New-Feature  Bug-Fix Prog-language ;String;4;3740;1782;NOREFERENCE;16;138;0;0.13;0;1;0;0;1;0;1;1;0;0;1;0;1
issue;RUBY;String; Bug-Fix ;1;22;671;BASH;8;45;0;0.04;1;0;0;0;0;0;0;0;0;0;0;0;1
issue;C;String;Security ;1;27;460;NOREFERENCE;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
issue;NOREFERENCE;String;String;4;677;1554;NOREFERENCE;3;14;0;0.01;1;0;0;0;0;0;1;1;0;0;0;0;1
issue;JAVASCRIPT;New-Feature ;String;2;21;904;BASH;6;62;0;0.05;0;1;0;0;0;0;1;1;0;0;0;0;1
issue;C;String;String;1;359;564;PYTHON;22;36;0;0.2;1;0;0;0;0;0;1;1;0;0;0;0;1
issue;JAVASCRIPT;Refactor New-Feature ;Security  Security ;21;2457;9642;BASH;169;483;0,019607843;1,26;0;1;1;1;0;0;0;1;0;1;0;0;1
issue;PYTHON;LLM-ChatGPT;New-Feature Prog-language ;46;23410;23953;NOREFERENCE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
issue;JAVA;String; Security  ;2;29;427;NOREFERENCE;28;40;0;0.28;1;0;0;1;0;0;0;1;0;1;0;0;1
issue;JAVA;String;String;2;24;244;JAVA;1;14;0;0.04;1;0;0;0;0;0;1;1;0;0;0;0;1
issue;JAVASCRIPT;Refactor ;String;1;27;468;JAVASCRIPT;5;44;0;0.01;0;0;1;0;0;0;1;1;0;0;0;0;1
issue;JAVASCRIPT;New-Feature  Refactor ;New-Feature ;1;30;718;HTML;0;36;0;0.04;0;1;1;0;0;0;0;0;0;0;0;0;0
issue;JAVA;New-Feature  New-Feature ;New-Feature ;4;62;811;ARDUINO;0;27;0;0.03;0;1;0;0;0;0;0;0;0;0;0;0;0
issue;JAVASCRIPT;New-Feature  Refactor;Prog-language ;1;31;443;YAML;6;29;0;0.01;0;1;1;0;0;0;0;0;0;0;0;0;1
issue;JAVA;Refactor ;Refactor ;2;81;1043;NOREFERENCE;5;57;0;0.02;0;0;1;0;0;0;0;0;1;0;0;0;1
issue;JAVASCRIPT;Bug-Fix ; Bug-Fix ;1;588;321;BASH;0;6;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
issue;C;Refactor ;Prog-language;1;21;624;NOREFERENCE;12;47;0;0.01;0;0;1;0;0;0;0;0;0;0;0;0;1
issue;JAVA;LLM-ChatGPT  Security  ; LLM-ChatGPT;4;114;2361;XML;33;99;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;1
issue;JAVASCRIPT;Refactor New-Feature;String;1;19;494;HTML;2;20;0;0.01;0;1;1;0;0;0;1;1;0;0;0;0;1
issue;GO;String;Prog-language New-Feature ;2;80;1058;BASH;0;10;0;0.02;1;0;0;0;0;0;0;0;0;0;0;0;0
issue;GO;String;Prog-language New-Feature ;3;96;1494;BASH;0;20;0;0.03;1;0;0;0;0;0;0;0;0;0;0;0;0
issue;HTML; New-Feature Bug-Fix New-Feature;String;1;34;478;BASH;3;22;0;0.05;0;1;0;0;1;0;1;1;0;0;1;0;1
issue;C;Refactor ;String;3;84;1615;PYTHON;46;252;0;0.14;0;0;1;0;0;0;1;1;0;0;0;0;1
issue;OBJECTIVE-C;String;Bug-Fix ;4;1110;1029;NOREFERENCE;0;19;0;0.04;1;0;0;0;0;0;0;0;0;0;0;0;0
issue;JAVASCRIPT;Bug-Fix Bug-Fix Security ; Bug-Fix ;1;275;209;NOREFERENCE;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
issue;JAVASCRIPT;New-Feature  New-Feature ;String;3;70;555;JAVASCRIPT;8;41;0;0.02;0;1;0;0;0;0;1;1;0;0;0;0;1
issue;PYTHON;String;String;3;104;1149;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
issue;PYTHON;New-Feature  New-Feature  LLM-ChatGPT String;String;1;15;134;NOREFERENCE;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0
issue;JAVASCRIPT;Refactor ; New-Feature;13;411;9489;HTML;115;683;0;0.22;0;0;1;0;0;0;0;0;0;0;0;0;1
issue;PYTHON; Security  ;;;;;NOREFERENCE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
issue;HTML; New-Feature  New-Feature ;String;2;25;700;HTML;12;75;0;0.05;0;1;0;0;0;0;1;1;0;0;0;0;1
issue;HTML; New-Feature  New-Feature ;String;10;563;1248;NOREFERENCE;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
issue;HTML;New-Feature  New-Feature New-Feature ;String;4;55;1622;NOREFERENCE;7;36;0;0.02;0;1;0;0;0;0;1;1;0;0;0;0;1
issue;PYTHON; Bug-Fix ; New-Feature New-Feature ;41;15110;17449;NOREFERENCE;75;343;0;0.44;0;0;0;0;1;0;0;0;0;0;1;0;1
issue;PYTHON; Bug-Fix ;LLM-ChatGPT String;25;27534;17002;JAVASCRIPT;247;922;0;0.37;0;0;0;0;1;0;1;1;0;0;1;0;1
issue;JAVA;Refactor ; Bug-Fix ;2;39;293;JAVA;4;16;0;0.02;0;0;1;0;0;0;0;0;0;0;0;0;1
issue;JAVASCRIPT;New-Feature  New-Feature  New-Feature ;New-Feature ;2;160;744;JAVASCRIPT;5;29;0;0.03;0;1;0;0;0;0;0;0;0;0;0;0;1
issue;PYTHON;New-Feature Bug-Fix New-Feature; New-Feature;2;120;774;PYTHON;68;72;0,027777778;0.4;0;1;0;0;1;0;0;0;0;0;1;0;1
issue;PHP; Bug-Fix ;New-Feature ;2;50;320;NOREFERENCE;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
issue;PHP; Bug-Fix ;New-Feature ;3;148;1217;PHP;40;129;0;0.11;0;0;0;0;1;0;0;0;0;0;1;0;1
issue;JAVASCRIPT; New-Feature  Bug-Fix;Prog-language ;13;198;7453;GO;53;291;0;0.12;0;1;0;0;1;0;0;0;0;0;1;0;1
issue;JAVA;Refactor Bug-Fix ;Refactor Prog-language;1;20;196;JAVA;3;15;0;0.02;0;0;1;0;1;0;0;0;1;0;1;0;1
issue;BASH;String;New-Feature ;2;371;824;BASH;6;46;0;0.04;1;0;0;0;0;0;0;0;0;0;0;0;1
issue;C;String;;;;;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
issue;JAVASCRIPT;Bug-Fix ;Prog-language  Refactor;2;1496;1227;BASH;0;43;0;0.06;0;0;0;0;1;0;0;0;1;0;1;0;0
issue;F#;String;Refactor  Security ;1;28;465;NOREFERENCE;0;0;0;0;1;0;0;1;0;0;0;1;1;1;0;0;0
issue;C;Refactor New-Feature;Security Refactor ;1;388;499;NOREFERENCE;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0
issue;HTML;String; Security  ;1;40;450;HTML;9;26;0;0.03;1;0;0;1;0;0;0;1;0;1;0;0;1
issue;JAVASCRIPT;String;String;1;209;447;BASH;0;5;0;0.01;1;0;0;0;0;0;1;1;0;0;0;0;0
issue;NOREFERENCE;String;String;2;263;464;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
issue;NOREFERENCE;String;String;1;290;668;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
issue;PYTHON;New-Feature ;String;1;11;631;NOREFERENCE;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
issue;JAVASCRIPT; LLM-ChatGPT;String;9;1569;1881;NOREFERENCE;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
issue;JAVASCRIPT;String;String;1;19;448;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
issue;NOREFERENCE;New-Feature ;String;2;145;561;NOREFERENCE;1;22;0;0.01;0;1;0;0;0;0;1;1;0;0;0;0;1
issue;PYTHON;New-Feature Bug-Fix;;;;;NOREFERENCE;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
issue;JAVASCRIPT;LLM-ChatGPT  Bug-Fix ;Refactor Security ;30;2858;12044;NOREFERENCE;58;417;0;0.22;0;0;0;1;1;0;0;1;1;1;1;0;1
issue;JAVA;String; Security  ;2;26;727;NOREFERENCE;4;82;0;0.04;1;0;0;1;0;0;0;1;0;1;0;0;1
issue;RUBY;String;String;1;256;341;RUBY;2;19;0;0.02;1;0;0;0;0;0;1;1;0;0;0;0;1
issue;PYTHON;New-Feature ; Bug-Fix ;10;321;3827;YAML;20;164;0;0.11;0;1;0;0;0;0;0;0;0;0;0;0;1
issue;PYTHON;String;String;2;71;445;PYTHON;6;24;0;0.03;1;0;0;0;0;0;1;1;0;0;0;0;1
issue;MATLAB;Refactor ;;;;;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
issue;JAVASCRIPT;New-Feature ;Refactor ;1;16;359;JAVASCRIPT;6;32;0;0.04;0;1;0;0;0;0;0;0;1;0;0;0;1
issue;JAVASCRIPT;String;Security ;1;22;682;BASH;6;44;0;0.02;1;0;0;0;0;0;0;0;0;0;0;0;1
issue;PYTHON; New-Feature  New-Feature ; New-Feature  Bug-Fix;6;106;1148;NOREFERENCE;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
issue;PYTHON; New-Feature;New-Feature ;6;283;2139;BASH;15;118;0;0.08;0;1;0;0;0;0;0;0;0;0;0;0;1
issue;ANDROID;String;Bug-Fix Security ;1;737;281;ANDROID;2;20;0;0.01;1;0;0;1;0;0;0;1;0;1;0;0;1
issue;RUBY; New-Feature  New-Feature ;New-Feature  New-Feature ;2;58;558;RUBY;8;28;0;0.04;0;1;0;0;0;0;0;0;0;0;0;0;1
issue;JAVASCRIPT; Bug-Fix ;;;;;NOREFERENCE;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
issue;RUST;String;Prog-language  Bug-Fix ;1;863;434;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
issue;RUBY;String;Prog-language ;1;32;333;RUBY;6;12;0;0.04;1;0;0;0;0;0;0;0;0;0;0;0;1
issue;BASH;New-Feature ;New-Feature ;1;937;754;BASH;2;29;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
issue;BASH;String; New-Feature;2;273;791;YAML;26;36;0;0.19;1;0;0;0;0;0;0;0;0;0;0;0;1
issue;C;String; Security  ;1;466;254;NOREFERENCE;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0
issue;C;String; Bug-Fix ;10;1027;5409;NOREFERENCE;267;290;0;0.84;1;0;0;0;0;0;0;0;0;0;0;0;1
issue;C;String;New-Feature ;2;557;662;NOREFERENCE;65;65;0;0.2;1;0;0;0;0;0;0;0;0;0;0;0;1
issue;PHP; New-Feature New-Feature ;New-Feature  New-Feature ;1;23;335;BASH;2;16;0;0.02;0;1;0;0;0;0;0;0;0;0;0;0;1
issue;NOREFERENCE; Bug-Fix ;String;1;2157;248;NOREFERENCE;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
issue;NOREFERENCE; Bug-Fix ;;;;;NOREFERENCE;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
issue;PHP;String;New-Feature ;9;3013;3142;NOREFERENCE;9;136;0;0.1;1;0;0;0;0;0;0;0;0;0;0;0;1
issue;NOREFERENCE;New-Feature ;New-Feature Prog-language ;7;91;620;BASH;0;8;0;0.02;0;1;0;0;0;0;0;0;0;0;0;0;0
issue;JAVASCRIPT; Bug-Fix   Bug-Fix ; Bug-Fix ;1;31;291;NOREFERENCE;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
issue;JAVASCRIPT;String; Bug-Fix ;1;36;367;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
issue;JAVASCRIPT;String;Prog-language;1;75;331;SQL;17;17;1,266666667;0.11;1;0;0;0;0;0;0;0;0;0;0;0;1
issue;JAVASCRIPT; Bug-Fix ;String;14;229;4870;NOREFERENCE;8;57;0;0.06;0;0;0;0;1;0;1;1;0;0;1;0;1
issue;C;New-Feature ;Prog-language ;1;62;294;BASH;18;23;0;0.15;0;1;0;0;0;0;0;0;0;0;0;0;1
issue;JAVASCRIPT;New-Feature ;String;1;95;475;JAVASCRIPT;3;35;0;0.03;0;1;0;0;0;0;1;1;0;0;0;0;1
issue;NOREFERENCE;String;String;4;235;2718;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
issue;HTML; Bug-Fix ;String;1;54;446;NOREFERENCE;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
issue;JAVASCRIPT;String;String;2;30;1151;BASH;20;115;0;0.07;1;0;0;0;0;0;1;1;0;0;0;0;1
issue;JAVA;Refactor ; Security  ;2;26;727;NOREFERENCE;2;41;0;0.1;0;0;1;1;0;0;0;1;0;1;0;0;1
issue;NOREFERENCE;String;String;2;184;780;C;9;34;0;0.02;1;0;0;0;0;0;1;1;0;0;0;0;1
issue;RUST;Bug-Fix ;Prog-language  Bug-Fix ;2;99;508;RUST;3;11;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1
issue;RUST;Bug-Fix ;Prog-language ;1;31;136;RUBY;1;1;1;0.01;0;0;0;0;1;0;0;0;0;0;1;0;1
issue;PYTHON; Bug-Fix  Prog-language  Bug-Fix ;Bug-Fix  Bug-Fix ;11;7524;4162;PYTHON;24;167;0;0.09;0;0;0;0;1;0;0;0;0;0;1;0;1
issue;JAVASCRIPT;String;String;3;27;1038;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
issue;C;String;New-Feature ;10;3674;4652;NOREFERENCE;19;123;0;0.03;1;0;0;0;0;0;0;0;0;0;0;0;1
issue;JAVASCRIPT;Refactor ;New-Feature ;5;319;2152;NOREFERENCE;10;78;0;0.03;0;0;1;0;0;0;0;0;0;0;0;0;1
issue;MATLAB;Refactor ;;;;;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
issue;PYTHON; New-Feature Security ; Security  ;1;116;572;NOREFERENCE;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0
issue;PYTHON;Refactor;Prog-language ;2;113;1104;PYTHON;22;102;0;0.04;0;0;1;0;0;0;0;0;0;0;0;0;1
issue;C;String;Refactor ;8;3015;4572;C;34;326;0;0.26;1;0;0;0;0;0;0;0;1;0;0;0;1
issue;JAVASCRIPT; Bug-Fix ;String;1;40;587;NOREFERENCE;4;38;0;0.01;0;0;0;0;1;0;1;1;0;0;1;0;1
issue;JAVASCRIPT;Bug-Fix ;String;5;84;686;NOREFERENCE;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
issue;JAVASCRIPT;New-Feature New-Feature ;New-Feature ;5;259;284;NOREFERENCE;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
issue;NOREFERENCE;String;Refactor;1;15;309;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
issue;JAVASCRIPT;New-Feature  New-Feature ;New-Feature ;2;172;1355;XML;11;79;0;0.04;0;1;0;0;0;0;0;0;0;0;0;0;1
issue;JAVA;String; Security  ;2;26;727;NOREFERENCE;5;41;0;0.13;1;0;0;1;0;0;0;1;0;1;0;0;1
issue;JAVA;New-Feature ;String;1;34;336;JAVA;7;35;0;0.01;0;1;0;0;0;0;1;1;0;0;0;0;1
issue;JAVA;New-Feature  Prog-language;String;2;134;1603;JAVA;59;68;0,018518519;0.46;0;1;0;0;1;0;1;1;0;0;1;0;1
issue;JAVASCRIPT;Refactor New-Feature ;Refactor;3;147;1363;JAVASCRIPT;14;95;0;0.04;0;1;1;0;0;0;0;0;1;0;0;0;1
issue;PHP;New-Feature ;Security ;2;47;381;JAVASCRIPT;1;6;0;0.01;0;1;0;0;0;0;0;0;0;0;0;0;1
issue;JAVASCRIPT;New-Feature  Bug-Fix ;String;1;8;360;NOREFERENCE;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0
issue;NOREFERENCE; Bug-Fix  New-Feature;New-Feature  Bug-Fix ;5;647;1592;YAML;11;50;0;0.04;0;1;0;0;1;0;0;0;0;0;1;0;1
issue;JAVASCRIPT;Refactor ;New-Feature ;4;138;1194;SQL;4;33;0;0.08;0;0;1;0;0;0;0;0;0;0;0;0;1
issue;PYTHON; Bug-Fix  Bug-Fix ;New-Feature ;2;2487;1280;PYTHON;8;105;0;0.04;0;0;0;0;1;0;0;0;0;0;1;0;1
issue;C;String;Bug-Fix ;5;152;1380;JAVASCRIPT;19;63;0,333333333;0.08;1;0;0;0;0;0;0;0;0;0;0;0;1
issue;PYTHON; Bug-Fix ;New-Feature ;2;2487;1280;PYTHON;8;105;0;0.02;0;0;0;0;1;0;0;0;0;0;1;0;1
issue;BASH; Bug-Fix   Bug-Fix   Bug-Fix   Bug-Fix  Bug-Fix ;Refactor ;1;1009;420;BASH;0;18;0;0.01;0;0;0;0;1;0;0;0;1;0;1;0;0
issue;JAVASCRIPT;String;String;5;122;1505;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
issue;PYTHON;String;String;1;31;416;PYTHON;5;30;0;0.01;1;0;0;0;0;0;1;1;0;0;0;0;1
issue;JAVASCRIPT;String;Prog-language;1;78;239;JAVASCRIPT;12;12;0;0.08;1;0;0;0;0;0;0;0;0;0;0;0;1
issue;C;String;New-Feature ;2;1275;1080;JAVASCRIPT;58;72;0,023809524;0.24;1;0;0;0;0;0;0;0;0;0;0;0;1
issue;C;String;Prog-language Prog-language ;1;869;924;PYTHON;97;97;0,041346974;0.25;1;0;0;0;0;0;0;0;0;0;0;0;1
issue;PYTHON;New-Feature Security ;String;2;84;1051;NOREFERENCE;15;63;0;0.02;0;1;0;0;0;0;1;1;0;0;0;0;1
issue;PYTHON;New-Feature  Refactor ;Security  Bug-Fix ;10;367;4133;NOREFERENCE;144;224;0;0.95;0;1;1;0;0;0;0;0;0;0;0;0;1
issue;RUST;New-Feature ;String;1;571;850;NOREFERENCE;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
issue;NOREFERENCE; LLM-ChatGPT  Bug-Fix ;String;12;188;4098;NOREFERENCE;10;156;0;0.11;0;1;0;0;1;0;1;1;0;0;1;0;1
issue;JAVASCRIPT;Refactor Prog-language New-Feature;String;1;14;312;BASH;0;8;0;0.03;0;1;1;0;1;0;1;1;0;0;1;0;0
issue;BASH; Bug-Fix ;;;;;NOREFERENCE;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
issue;JAVASCRIPT;Refactor ;String;1;55;271;PYTHON;6;16;0;0.04;0;0;1;0;0;0;1;1;0;0;0;0;1
issue;C;String;Bug-Fix  Security ;1;11;195;NOREFERENCE;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0
issue;PYTHON; New-Feature  Bug-Fix ;Bug-Fix ;3;855;1276;PYTHON;17;100;0;0.08;0;1;0;0;1;0;0;0;0;0;1;0;1
issue;RUST;Energy;Security ;9;64;459;NOREFERENCE;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
issue;C;String; Security  ;8;319;2711;C;25;161;0;0.13;1;0;0;1;0;0;0;1;0;1;0;0;1
issue;HTML; New-Feature  Prog-language;String;3;723;1058;PYTHON;0;78;0;0.03;0;1;0;0;1;0;1;1;0;0;1;0;0
issue;PYTHON;New-Feature ;String;1;799;169;NOREFERENCE;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
issue;PYTHON;New-Feature New-Feature Bug-Fix;String;11;1801;2754;NOREFERENCE;36;56;0;0.2;0;1;0;0;1;0;1;1;0;0;1;0;1
issue;C;String;;;;;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
issue;NOREFERENCE; LLM-ChatGPT  Bug-Fix ;;;;;NOREFERENCE;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
issue;HTML;New-Feature ;String;3;51;632;NOREFERENCE;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
issue;C; Bug-Fix ;String;1;39;762;NOREFERENCE;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
issue;PYTHON;String;String;4;59;1307;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
issue;RUST;New-Feature ;Prog-language Prog-language;1;75;266;RUST;16;17;0;0.12;0;1;0;0;0;0;0;0;0;0;0;0;1
issue;JAVASCRIPT;String;Refactor ;3;1165;1539;JAVASCRIPT;25;138;0;0.01;1;0;0;0;0;0;0;0;1;0;0;0;1
issue;C;Refactor New-Feature ;New-Feature  Refactor Bug-Fix;3;246;636;NOREFERENCE;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0
issue;PYTHON;String;Refactor ;1;95;420;JAVASCRIPT;17;21;0,0625;0.2;1;0;0;0;0;0;0;0;1;0;0;0;1
issue;PYTHON;Bug-Fix New-Feature ; New-Feature Bug-Fix;5;149;1101;ARDUINO;6;9;4;0.11;0;1;0;0;1;0;0;0;0;0;1;0;1
issue;RUBY;String; Bug-Fix ;2;538;886;BASH;0;7;0;0.03;1;0;0;0;0;0;0;0;0;0;0;0;0
issue;PHP; Security  Bug-Fix ;String;1;12;376;PHP;14;15;0;0.07;0;0;0;0;1;0;1;1;0;0;1;0;1
issue;PHP; Security  Bug-Fix ;;;;;NOREFERENCE;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
issue;NOREFERENCE; LLM-ChatGPT String;String;5;139;1482;NOREFERENCE;0;26;0;0.05;1;1;0;0;0;0;1;1;0;0;0;0;0
issue;RUST; Security  ;;;;;NOREFERENCE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
issue;PYTHON;String;String;3;126;1394;PYTHON;73;111;0,026315789;0.65;1;0;0;0;0;0;1;1;0;0;0;0;1
issue;C; New-Feature New-Feature;Refactor ;2;30;332;PYTHON;9;32;0;0.01;0;1;0;0;0;0;0;0;1;0;0;0;1
issue;SQL;Refactor ;New-Feature ;5;2380;1768;NOREFERENCE;4;75;0;0.06;0;0;1;0;0;0;0;0;0;0;0;0;1
issue;PYTHON;String;New-Feature ;6;284;720;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
issue;JAVASCRIPT;String;String;3;300;1177;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
issue;JAVA; Bug-Fix ;Prog-language;1;31;462;HTML;0;31;0;0.02;0;0;0;0;1;0;0;0;0;0;1;0;0
issue;PYTHON; Security  ;String;3;568;247;PYTHON;0;4;0;0.08;0;0;0;0;0;0;1;1;0;0;0;0;0
issue;PYTHON;String;Refactor Prog-language;2;114;636;PYTHON;8;37;0;0.03;1;0;0;0;0;0;0;0;1;0;0;0;1
issue;JAVASCRIPT;String;String;10;402;1774;PYTHON;18;80;1;0.09;1;0;0;0;0;0;1;1;0;0;0;0;1
issue;PYTHON;String;String;1;25;458;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
issue;JAVASCRIPT;Bug-Fix  Security ;String;14;426;4410;NOREFERENCE;9;15;9;0.03;0;0;0;0;1;0;1;1;0;0;1;0;1
issue;PYTHON; New-Feature  LLM-ChatGPT;Refactor New-Feature ;14;4567;5330;JAVASCRIPT;59;443;0;0.28;0;1;0;0;0;0;0;0;1;0;0;0;1
issue;PYTHON;String; Security  ;2;4751;4611;NOREFERENCE;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0
issue;JAVASCRIPT;New-Feature ;String;6;2617;1203;NOREFERENCE;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
issue;PYTHON;Bug-Fix  Bug-Fix  New-Feature ;Bug-Fix  Bug-Fix ;13;4393;3689;SQL;0;50;0;0.02;0;1;0;0;1;0;0;0;0;0;1;0;0
issue;PHP;Bug-Fix ;Bug-Fix  Bug-Fix ;2;2744;495;C;1;6;0;0.02;0;0;0;0;1;0;0;0;0;0;1;0;1
issue;PYTHON;String;String;1;24;569;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
issue;NOREFERENCE; New-Feature  New-Feature  New-Feature ; Security  ;1;1563;294;NOREFERENCE;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0
issue;JAVASCRIPT;New-Feature ; Bug-Fix ;1;309;458;C;1;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
issue;PYTHON;Bug-Fix ;String;4;628;988;NOREFERENCE;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
issue;NOREFERENCE;String;New-Feature ;10;2497;4490;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
issue;PYTHON;String;String;2;4489;1468;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
issue;C;String;;;;;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
issue;JAVASCRIPT;Bug-Fix ;String;1;31;688;NOREFERENCE;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
issue;JAVA;New-Feature ;Prog-language;1;8;390;JAVA;7;28;0;0.01;0;1;0;0;0;0;0;0;0;0;0;0;1
issue;PYTHON;New-Feature ;New-Feature ;1;440;446;PYTHON;7;22;0;0.09;0;1;0;0;0;0;0;0;0;0;0;0;1
issue;PYTHON; Security   Bug-Fix   Bug-Fix ; Bug-Fix ;1;109;87;NOREFERENCE;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
issue;PYTHON;String;String;4;269;1533;PYTHON;10;53;0;0.06;1;0;0;0;0;0;1;1;0;0;0;0;1
issue;C;String;String;1;39;448;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
